x y
0 0
1000 0.0
2000 0.0
3000 0.0
4000 0.0
5000 0.0
6000 0.0
7000 0.0
8000 0.0
9000 0.0
10000 0.0
11000 0.177730022286
12000 0.959597757204
13000 0.710014204425
14000 0.624141717573
15000 0.98369301249
16000 0.898900892061
17000 0.881013502665
18000 1.0
19000 1.0
20000 1.0
21000 1.0
22000 1.0
23000 0.939770073103
24000 0.957128519797
25000 0.969450970935
26000 1.0
27000 0.770282492634
28000 1.0
29000 1.0
30000 1.0
31000 1.0
32000 1.0
33000 1.0
34000 1.0
35000 1.0
36000 1.0
37000 1.0
38000 1.0
39000 1.0
40000 1.0
41000 1.0
42000 1.0
43000 1.0
44000 1.0
45000 1.0
46000 1.0
47000 0.75
48000 0.6
49000 1.0
50000 1.0
51000 1.0
52000 1.0
53000 1.0
54000 1.0
55000 0.6
56000 0.6
57000 0.6
58000 0.6
59000 0.6
60000 0.666666666667
61000 0.6
62000 0.6
63000 0.666666666667
64000 0.666666666667
65000 0.666666666667
66000 0.666666666667
67000 0.666666666667
68000 0.44858976019
69000 1.0
70000 1.0
71000 1.0
72000 1.0
73000 1.0
74000 1.0
75000 1.0
76000 1.0
77000 1.0
78000 1.0
79000 1.0
