x y
0 0
1000 0.0
2000 0.0
3000 0.0
4000 0.0
5000 0.0
6000 0.0
7000 0.0
8000 0.0
9000 0.265190133943
10000 0.0
11000 0.0
12000 0.0
13000 0.0
14000 0.0
15000 0.0
16000 0.333333333333
17000 0.333333333333
18000 0.333333333333
19000 0.333333333333
20000 0.216064787369
21000 0.573853964493
22000 0.488324684898
23000 0.463520807696
24000 0.496673881544
25000 0.5
26000 0.5
27000 0.5
28000 0.5
29000 0.5
30000 0.5
31000 0.5
32000 0.5
33000 0.507367214312
34000 0.647503713511
35000 0.591865856571
36000 0.955204169573
37000 0.986172601499
38000 0.914674998771
39000 0.837374747094
40000 0.684611373104
41000 0.563555819175
42000 0.627622780565
43000 0.993061984152
44000 0.5
45000 0.5
46000 0.5
47000 0.5
48000 1.0
49000 1.0
50000 0.7
51000 0.852911241881
52000 0.7
53000 1.0
54000 1.0
55000 1.0
56000 1.0
57000 1.0
58000 1.0
59000 1.0
60000 0.666666666667
61000 0.666666666667
62000 0.666666666667
63000 0.666666666667
64000 0.5
65000 0.666666666667
66000 0.666666666667
67000 0.666666666667
68000 0.666666666667
69000 0.666666666667
70000 0.666666666667
71000 0.833333333333
72000 0.833333333333
73000 0.833333333333
74000 0.833333333333
75000 0.4
76000 0.666666666667
77000 0.666666666667
78000 0.666666666667
79000 0.666666666667
