x y
0 0
1000 189.473684211
2000 189.473684211
3000 58.034289263
4000 189.473684211
5000 360.0
6000 347.08232327
7000 354.065833085
8000 295.039227775
9000 282.235992621
10000 360.0
11000 354.050184479
12000 72.6762135398
13000 157.9353899
14000 51.190426246
15000 324.869611994
16000 340.314606742
17000 28.0071813285
18000 84.9424869396
19000 25.8620689655
20000 11.8159229246
21000 23.8139105552
22000 360.0
23000 305.475931032
24000 48.6486486486
25000 71.7564151277
26000 48.6486486486
27000 5.2889324192
28000 3.15420560748
29000 16.0
30000 19.9580171161
31000 26.4063492632
32000 29.3344691054
33000 27.4048442907
34000 26.7906976744
35000 246.448185682
36000 107.317073171
37000 40.4923840986
38000 25.025444456
39000 41.948159885
40000 64.3332722028
41000 62.3097471586
42000 33.8308457711
43000 29.2334285594
44000 25.9716245937
45000 45.0222364898
46000 123.925600096
47000 18.5044983721
48000 81.0397076449
49000 41.6774864234
50000 35.1219512195
51000 35.1219512195
52000 25.1496723007
53000 24.8294164641
54000 35.9539052497
55000 6.30288882404
56000 35.9539052497
57000 35.9539052497
58000 25.680317041
59000 2.86396181384
60000 30.06495515
61000 3.42449464923
62000 0
63000 0
64000 0
65000 0
66000 2.79406691963
67000 2.79406691963
68000 2.41039779441
69000 2.41039779441
70000 4.07445830007
71000 28.6482851379
72000 59.2988343258
73000 24.6426414335
74000 11.7455138662
75000 18.3175840878
76000 28.8916163825
77000 34.7638371062
78000 30.0459887583
79000 55.4882807323
