x y
0 0
1000 23.5294117647
2000 36.0
3000 35.6435643564
4000 35.6435643564
5000 35.6435643564
6000 25.9927797834
7000 133.333333333
8000 133.333333333
9000 65.8867437654
10000 74.3179132702
11000 21.7233228259
12000 18.701072513
13000 25.0757847785
14000 26.7551744896
15000 38.7607745015
16000 35.8422076431
17000 35.5666865644
18000 44.9707922718
19000 44.5820433437
20000 45.2830188679
21000 38.7921637921
22000 35.7267794336
23000 43.7440595926
24000 28.3464566929
25000 28.3464566929
26000 28.3464566929
27000 32.2099573371
28000 23.0179028133
29000 34.5696895454
30000 35.6785741454
31000 26.3199804103
32000 17.0693193342
33000 16.9971671388
34000 16.9971671388
35000 28.3464566929
36000 28.3464566929
37000 28.3464566929
38000 28.3464566929
39000 31.7880794702
40000 31.7880794702
41000 28.6381950068
42000 28.3464566929
43000 28.3464566929
44000 9.34253765043
45000 7.66393682126
46000 7.72017782666
47000 6.15084207957
48000 6.15084207957
49000 6.15084207957
50000 6.15084207957
51000 6.15084207957
52000 6.15084207957
53000 6.15084207957
54000 6.15084207957
55000 15.018404908
56000 15.018404908
57000 15.018404908
58000 6.1628760088
59000 6.1628760088
60000 8.42867749151
61000 8.19299095444
62000 8.53520911612
63000 8.47959268856
64000 8.59761448936
65000 6.33861551293
66000 6.33861551293
67000 7.84940766044
68000 10.8761329305
69000 10.8761329305
70000 10.8761329305
71000 10.8761329305
72000 10.8761329305
73000 10.8761329305
74000 10.8761329305
75000 10.8761329305
76000 10.8761329305
77000 10.8761329305
78000 10.8761329305
79000 6.32362058277
