x y
0 0
1000 0.0
2000 0.0
3000 0.0
4000 0.0
5000 0.0
6000 0.0
7000 0.0
8000 0.0570555914674
9000 0.0552807681117
10000 0.0714285714286
11000 0.0381868131868
12000 0.0623167906853
13000 0.0440825336757
14000 0.0493107104984
15000 0.0
16000 0.0
17000 0.5
18000 0.5
19000 0.166666666667
20000 0.166666666667
21000 0.2
22000 0.2
23000 0.0
24000 0.2
25000 0.2
26000 0.2
27000 0.2
28000 0.00916012688943
29000 0.102089370684
30000 0.1
31000 0.200334876391
32000 0.142857142857
33000 0.25
34000 0.333333333333
35000 1.0
36000 1.0
37000 1.0
38000 0.5
39000 1.0
40000 0.333333333333
41000 0.333333333333
42000 1.0
43000 0.923311546841
44000 0.602659454586
45000 0.333333333333
46000 0.333333333333
47000 0.266666666667
48000 0.333333333333
49000 0.5
50000 0.5
51000 0.285714285714
52000 0.285714285714
53000 0.285714285714
54000 0.0048752501707
55000 0.0391408687305
56000 0.0285714285714
57000 0.290252787192
58000 0.0285714285714
59000 0.0
60000 0.0
61000 0
62000 0
63000 0
64000 0
65000 0
66000 0.0
67000 0.0
68000 0
69000 0
70000 0.166666666667
71000 0.290903896899
72000 0.166666666667
73000 0.166666666667
74000 0.166666666667
75000 0.333333333333
76000 0.133333333333
77000 0.14428454559
78000 0.5
79000 0.5
