x y
0 10.1873111782
1000 36.7552870091
2000 42.253776435
3000 42.3081570997
4000 42.2839879154
5000 42.4108761329
6000 42.3262839879
7000 42.332326284
8000 42.7432024169
9000 42.8821752266
10000 42.4048338369
11000 42.247734139
12000 42.7250755287
13000 42.2296072508
14000 43.1601208459
15000 42.253776435
16000 42.3141993958
17000 17.6918429003
18000 3.28096676737
19000 4.39274924471
20000 4.16918429003
21000 3.46827794562
22000 3.81268882175
23000 3.74018126888
24000 4.45921450151
25000 4.03021148036
26000 3.74018126888
27000 3.87915407855
28000 3.63141993958
29000 3.3413897281
30000 3.84290030211
31000 3.17824773414
32000 4.33232628399
33000 4.00604229607
34000 4.12084592145
35000 3.43806646526
36000 4.18126888218
37000 3.93957703927
38000 3.64954682779
39000 3.31117824773
40000 4.1329305136
41000 3.48640483384
42000 3.73413897281
43000 3.71601208459
44000 4.1329305136
45000 3.94561933535
46000 4.1329305136
47000 3.16616314199
48000 3.29909365559
49000 3.88519637462
50000 3.89728096677
51000 3.66163141994
52000 3.89728096677
53000 3.6918429003
54000 3.43202416918
55000 4.20543806647
56000 3.69788519637
57000 4.3081570997
58000 3.77039274924
59000 3.49848942598
60000 4.02416918429
61000 4.09063444109
62000 3.40785498489
63000 3.70392749245
64000 4.10271903323
65000 3.72809667674
66000 3.78851963746
67000 3.6253776435
68000 3.61329305136
69000 3.69788519637
70000 3.66163141994
71000 3.91540785498
72000 3.80060422961
73000 4.09667673716
74000 3.41993957704
75000 3.80664652568
76000 3.6253776435
77000 3.70392749245
78000 4.19939577039
79000 3.92749244713
