x y
0 3.47766323024
1000 13.8006872852
2000 21.9518900344
3000 23.7731958763
4000 22.4261168385
5000 22.8728522337
6000 23.0996563574
7000 22.852233677
8000 22.5773195876
9000 23.5807560137
10000 23.1890034364
11000 22.8934707904
12000 23.0927835052
13000 22.9278350515
14000 23.2783505155
15000 22.7216494845
16000 22.4192439863
17000 22.852233677
18000 22.5085910653
19000 3.56701030928
20000 3.56701030928
21000 4.23367697595
22000 3.40206185567
23000 3.4295532646
24000 3.78006872852
25000 3.64948453608
26000 3.85567010309
27000 3.78006872852
28000 3.45704467354
29000 3.48453608247
30000 3.14776632302
31000 3.51202749141
32000 3.97250859107
33000 4.18556701031
34000 3.62199312715
35000 3.75945017182
36000 3.84192439863
37000 3.90378006873
38000 3.34020618557
39000 3.35395189003
40000 3.74570446735
41000 4.27491408935
42000 3.71134020619
43000 3.42268041237
44000 3.78006872852
45000 3.64948453608
46000 3.91065292096
47000 3.69072164948
48000 3.19587628866
49000 4.08934707904
50000 3.51202749141
51000 3.79381443299
52000 3.39518900344
53000 4.17869415808
54000 3.80068728522
55000 3.80756013746
56000 3.29209621993
57000 3.79381443299
58000 4.13745704467
59000 3.88316151203
60000 3.94501718213
61000 3.39518900344
62000 4.0206185567
63000 3.70446735395
64000 4.20618556701
65000 3.48453608247
66000 3.38144329897
67000 3.95189003436
68000 3.16151202749
69000 3.82817869416
70000 3.9175257732
71000 3.20274914089
72000 3.78006872852
73000 3.3058419244
74000 3.2852233677
75000 2.99656357388
76000 3.63573883162
77000 3.2852233677
78000 3.71134020619
79000 3.76632302405
