x y
0 0.0641286589206
1000 0.0177983041411
2000 0.0460017707031
3000 0.0460017707031
4000 0.0514234079645
5000 0.040507114758
6000 0.0349394401292
7000 0.040507114758
8000 0.0235850348208
9000 0.0567720265423
10000 0.0514234079645
11000 0.0349394401292
12000 0.0520440667756
13000 0.0353410428893
14000 0.0292987468168
15000 0.0349394401292
16000 0.0801745146539
17000 0.0349394401292
18000 0.0177983041411
19000 0.0292987468168
20000 0.0292987468168
21000 0.0748989147598
22000 0.0586340029755
23000 0.040507114758
24000 0.040507114758
25000 0.040507114758
26000 0.069550296182
27000 0.0292987468168
28000 0.0292987468168
29000 0.0177983041411
30000 0.0349394401292
31000 0.0292987468168
32000 0.0514234079645
33000 0.040507114758
34000 0.0460017707031
35000 0.0292987468168
36000 0.0292987468168
37000 0.0514234079645
38000 0.0514234079645
39000 0.124369072937
40000 0.0530663283468
41000 0.0409817362018
42000 0.0235850348208
43000 0.0292987468168
44000 0.0586340029755
45000 0.040507114758
46000 0.0801745146539
47000 0.0292987468168
48000 0.0349394401292
49000 0.0465494108305
50000 0.040507114758
51000 0.0460017707031
52000 0.0349394401292
53000 0.0292987468168
54000 0.0235850348208
55000 0.0641286589206
56000 0.0177983041411
57000 0.0349394401292
58000 0.0930258029773
59000 0.0235850348208
60000 0.0353410428893
61000 0.040507114758
62000 0.0292987468168
63000 0.0235850348208
64000 0.0514234079645
65000 0.0292987468168
66000 0.0567720265423
67000 0.0514234079645
68000 0.0620476264364
69000 0.0177983041411
70000 0.0628143226148
71000 0.0119385547777
72000 0.0177983041411
73000 0.0292987468168
74000 0.0292987468168
75000 0.0177983041411
76000 0.0292987468168
77000 0.0119385547777
78000 0.0349394401292
79000 0.0349394401292
