x y
0 0.139652842662
1000 0.126123938552
2000 0.0953241957774
3000 0.117960005755
4000 0.103157601043
5000 0.096050709948
6000 0.131042234471
7000 0.120275034485
8000 0.105675224406
9000 0.107686917667
10000 0.108249172781
11000 0.0937384411169
12000 0.0996728390452
13000 0.102981211033
14000 0.0905374628404
15000 0.0898357768448
16000 0.0920377746806
17000 0.0778815381679
18000 0.103903972128
19000 0.0841963005105
20000 0.0832862031207
21000 0.103050744617
22000 0.145839658295
23000 0.157405736508
24000 0.167765316255
25000 0.214932000634
26000 0.238047978531
27000 0.202194649929
28000 0.290169813667
29000 0.249066525955
30000 0.229803865151
31000 0.27040626376
32000 0.247100532901
33000 0.265908126784
34000 0.28100684143
35000 0.274321331572
36000 0.290175165553
37000 0.257630327041
38000 0.271499681923
39000 0.259772038873
40000 0.255799428836
41000 0.26414835584
42000 0.257413692383
43000 0.241162228171
44000 0.269311588043
45000 0.287390456926
46000 0.21302618999
47000 0.288628751242
48000 0.289565922496
49000 0.24012908877
50000 0.238356375867
51000 0.291109259991
52000 0.275583806928
53000 0.283441130873
54000 0.290879882119
55000 0.263659670306
56000 0.26380660293
57000 0.259323623674
58000 0.255815148262
59000 0.253763155274
60000 0.280126888888
61000 0.261111547063
62000 0.266604652481
63000 0.279269605856
64000 0.269664340359
65000 0.282790967005
66000 0.245844395618
67000 0.25701283443
68000 0.248042030142
69000 0.28640645189
70000 0.283373315171
71000 0.236682076686
72000 0.259735598406
73000 0.189897723961
74000 0.230257464925
75000 0.258146335035
76000 0.29569475506
77000 0.26014194768
78000 0.280965526585
79000 0.261637741245
