x y
0 20.0
1000 20.0
2000 20.0
3000 20.0
4000 20.0
5000 20.0
6000 20.0
7000 20.0
8000 19.5
9000 19.5
10000 18.5
11000 18.5
12000 19.0
13000 19.0
14000 18.0
15000 19.5
16000 19.5
17000 21.0
18000 22.0
19000 22.0
20000 22.0
21000 22.0
22000 22.0
23000 22.0
24000 22.0
25000 22.0
26000 22.0
27000 22.0
28000 22.0
29000 21.5
30000 23.0
31000 23.5
32000 25.5
33000 26.0
34000 27.0
35000 27.0
36000 27.0
37000 25.5
38000 24.0
39000 30.5
40000 34.5
41000 36.0
42000 36.5
43000 38.5
44000 35.0
45000 38.0
46000 36.5
47000 29.5
48000 30.0
49000 28.5
50000 27.0
51000 29.0
52000 28.0
53000 31.0
54000 37.5
55000 38.5
56000 43.5
57000 48.5
58000 53.0
59000 53.0
60000 54.5
61000 50.0
62000 51.5
63000 50.0
64000 48.0
65000 46.5
66000 42.0
67000 40.0
68000 40.0
69000 40.0
70000 38.0
71000 41.0
72000 42.5
73000 45.5
74000 49.0
75000 51.0
76000 48.5
77000 48.0
78000 48.0
79000 47.5
