x y
0 20.0
1000 20.0
2000 20.0
3000 20.0
4000 20.0
5000 20.0
6000 20.0
7000 20.0
8000 21.5
9000 21.0
10000 21.0
11000 21.0
12000 21.0
13000 21.0
14000 21.0
15000 20.5
16000 19.5
17000 17.0
18000 15.5
19000 15.0
20000 15.0
21000 14.5
22000 15.0
23000 14.0
24000 14.0
25000 14.0
26000 12.5
27000 13.0
28000 14.0
29000 15.5
30000 15.5
31000 16.5
32000 16.0
33000 18.5
34000 19.0
35000 20.5
36000 22.5
37000 25.0
38000 26.0
39000 27.0
40000 27.5
41000 27.5
42000 29.0
43000 31.5
44000 34.0
45000 36.5
46000 40.0
47000 43.0
48000 44.0
49000 44.0
50000 46.5
51000 47.5
52000 48.0
53000 48.0
54000 46.5
55000 45.5
56000 45.0
57000 45.0
58000 44.0
59000 44.0
60000 45.5
61000 46.0
62000 46.0
63000 45.5
64000 46.5
65000 45.0
66000 43.0
67000 40.0
68000 37.0
69000 37.0
70000 40.0
71000 39.5
72000 40.0
73000 41.5
74000 43.5
75000 46.0
76000 44.5
77000 42.0
78000 43.0
79000 42.5
