x y
0 20.0
1000 20.0
2000 20.0
3000 20.0
4000 20.0
5000 20.0
6000 20.0
7000 20.0
8000 19.0
9000 19.0
10000 19.0
11000 18.5
12000 18.5
13000 18.0
14000 18.0
15000 18.0
16000 16.5
17000 15.0
18000 13.5
19000 13.0
20000 13.0
21000 13.0
22000 13.0
23000 13.0
24000 13.0
25000 13.0
26000 13.0
27000 13.0
28000 12.5
29000 12.5
30000 12.5
31000 12.0
32000 11.0
33000 11.0
34000 11.0
35000 9.5
36000 9.5
37000 9.5
38000 9.5
39000 9.5
40000 9.0
41000 8.0
42000 8.0
43000 8.0
44000 8.0
45000 8.0
46000 8.0
47000 7.0
48000 7.0
49000 7.0
50000 6.5
51000 6.5
52000 6.5
53000 6.5
54000 6.5
55000 6.0
56000 6.0
57000 5.0
58000 4.5
59000 4.5
60000 4.5
61000 4.0
62000 4.0
63000 3.5
64000 3.5
65000 3.5
66000 3.5
67000 3.0
68000 3.0
69000 3.0
70000 3.0
71000 2.5
72000 2.0
73000 2.0
74000 1.0
75000 1.0
76000 1.0
77000 1.0
78000 1.0
79000 1.0
