x y
0 0
1000 49.7237569061
2000 38.9941210985
3000 52.1192174038
4000 38.7539029483
5000 28.6121866721
6000 51.7338331771
7000 63.1578947368
8000 51.7338331771
9000 42.7118644068
10000 56.4933105321
11000 48.5130018899
12000 58.3783783784
13000 56.4933105321
14000 56.4933105321
15000 45.6550861838
16000 45.6550861838
17000 40.8626560726
18000 134.161490683
19000 128.113879004
20000 128.394938627
21000 136.763426987
22000 122.334497709
23000 143.722603729
24000 118.400005261
25000 110.974106042
26000 108.761329305
27000 87.6170098957
28000 187.088444158
29000 85.7039798004
30000 36.4878706451
31000 35.2633545013
32000 30.6487593899
33000 28.2210795066
34000 21.6893999633
35000 22.4672806592
36000 22.4672806592
37000 22.4672806592
38000 22.4672806592
39000 22.4672806592
40000 0
41000 0
42000 0
43000 0
44000 0
45000 9.64716391246
46000 9.64716391246
47000 9.64716391246
48000 9.64716391246
49000 9.64716391246
50000 0.0781758957655
51000 0.0781758957655
52000 0.0781758957655
53000 0
54000 0
55000 0
56000 0
57000 0
58000 0
59000 0
60000 0
61000 0.0781758957655
62000 0.0781758957655
63000 0.0781758957655
64000 0.0781758957655
65000 0.0781758957655
66000 0.0781758957655
67000 0.0781758957655
68000 0.0781758957655
69000 0.0781758957655
70000 0.0781758957655
71000 0.0781758957655
72000 0.0781758957655
73000 0.0781758957655
74000 0.0781758957655
75000 0.0781758957655
76000 0.0781758957655
77000 0.0781758957655
78000 0.0781758957655
79000 0.0781758957655
