x y
0 0
1000 0
2000 2.7950310559
3000 3.88489208633
4000 6.68257756563
5000 17.3673328739
6000 13.4198021052
7000 17.3922478757
8000 13.8936089981
9000 11.9581360424
10000 13.5567466996
11000 11.2108878946
12000 14.6667010556
13000 10.9676377976
14000 14.7273535246
15000 12.9042098841
16000 18.320610687
17000 19.0503069216
18000 19.0503069216
19000 41.5345378294
20000 73.4693877551
21000 70.0714269503
22000 73.4693877551
23000 73.4693877551
24000 73.4693877551
25000 12.2116689281
26000 11.3324639115
27000 11.3324639115
28000 11.3324639115
29000 10.5585921877
30000 25.0504488205
31000 73.4693877551
32000 73.4693877551
33000 73.4693877551
34000 73.4693877551
35000 73.4693877551
36000 73.4693877551
37000 73.4693877551
38000 73.4693877551
39000 73.4693877551
40000 73.4693877551
41000 73.4693877551
42000 63.1578947368
43000 72.5643896976
44000 72.5643896976
45000 78.1512605042
46000 81.7089452603
47000 81.7089452603
48000 78.1512605042
49000 78.1512605042
50000 67.6850763807
51000 89.2733564014
52000 89.2733564014
53000 85.2642498032
54000 71.6307189837
55000 71.5596330275
56000 71.5596330275
57000 74.4174785828
58000 6.04139474175
59000 3.86714218193
60000 3.30298539064
61000 3.30298539064
62000 2.9975020816
63000 2.9975020816
64000 4.0971168437
65000 5.3648631031
66000 4.79379112144
67000 4.31835205975
68000 4.17730331864
69000 4.17730331864
70000 4.17730331864
71000 2.52254447965
72000 53.2052007286
73000 70.1754385965
74000 70.1754385965
75000 70.1754385965
76000 70.1754385965
77000 70.1754385965
78000 37.5071036181
79000 15.0676183535
