x y
0 0
1000 16.0356347439
2000 16.0356347439
3000 16.0356347439
4000 19.6661608498
5000 19.6661608498
6000 19.6661608498
7000 19.6661608498
8000 19.6661608498
9000 16.1182001343
10000 16.1182001343
11000 11.2022630835
12000 11.2022630835
13000 33.0882352941
14000 32.3068253154
15000 28.9898464372
16000 13.4598452398
17000 17.2886937431
18000 25.0289687138
19000 26.2475348115
20000 26.2475348115
21000 29.8755186722
22000 29.8755186722
23000 29.8755186722
24000 29.8755186722
25000 29.8755186722
26000 29.8755186722
27000 29.8755186722
28000 23.4743353954
29000 23.4743353954
30000 23.4743353954
31000 23.4743353954
32000 19.8542957828
33000 16.0356347439
34000 22.2740643067
35000 25.8408722986
36000 30.6266019523
37000 31.1638558243
38000 38.3879849812
39000 39.5436455293
40000 39.5436455293
41000 39.5436455293
42000 39.5436455293
43000 39.5436455293
44000 39.5436455293
45000 39.5436455293
46000 39.5436455293
47000 39.5436455293
48000 17.834999555
49000 17.834999555
50000 17.834999555
51000 16.0356347439
52000 16.0356347439
53000 5.73881992858
54000 3.28773947155
55000 5.59087277537
56000 4.51587319131
57000 6.43337245279
58000 6.43337245279
59000 6.43337245279
60000 6.15023223533
61000 6.15023223533
62000 6.15023223533
63000 1.53903703308
64000 1.53903703308
65000 1.53903703308
66000 1.53903703308
67000 1.53903703308
68000 0
69000 0
70000 0
71000 0
72000 9.1016382691
73000 25.9991586033
74000 25.9991586033
75000 25.9991586033
76000 28.4464920474
77000 11.9606736195
78000 28.7223896442
79000 15.0
