x y
0 0
1000 0.0
2000 0.03125
3000 0.03125
4000 0.0550424312559
5000 0.0555555555556
6000 0.0555555555556
7000 0.0652173913043
8000 0.0652173913043
9000 0.0652173913043
10000 0.0652173913043
11000 0.0652173913043
12000 0.0601138155443
13000 0.0632137399025
14000 0.0795454545455
15000 0.0795454545455
16000 0.0795454545455
17000 0.056338028169
18000 0.0671140939597
19000 0.0671140939597
20000 0.0676470588235
21000 0.0676470588235
22000 0.0676470588235
23000 0.0676470588235
24000 0.0769230769231
25000 0.0769230769231
26000 0.0769230769231
27000 0.0769230769231
28000 0.0769230769231
29000 0.0644257703081
30000 0.0644257703081
31000 0.0446428571429
32000 0.0724637681159
33000 0.0724637681159
34000 0.0724637681159
35000 0.0769230769231
36000 0.1
37000 0.1
38000 0.1
39000 0.1
40000 0.1
41000 0.0701030927835
42000 0.0701030927835
43000 0.0701030927835
44000 0.0845070422535
45000 0.0845070422535
46000 0.0845070422535
47000 0.0845070422535
48000 0.0845070422535
49000 0.0689655172414
50000 0.0587248322148
51000 0.0587248322148
52000 0.0587248322148
53000 0.0587248322148
54000 0.0487804878049
55000 0.0487804878049
56000 0.0487804878049
57000 0.0348432055749
58000 0.0348432055749
59000 0.0348432055749
60000 0.0348432055749
61000 0.0190677966102
62000 0.0190677966102
63000 0
64000 0
65000 0
66000 0
67000 0
68000 0
69000 0
70000 0
71000 0.00751879699248
72000 0.0425531914894
73000 0.0425531914894
74000 0.0425531914894
75000 0.0425531914894
76000 0.0425531914894
77000 0.0432098765432
78000 0.0432098765432
79000 0.0432098765432
