x y
0 0
1000 0
2000 0.0
3000 0.0
4000 0.25
5000 0.193207237937
6000 0.253333151927
7000 0.316049196766
8000 0.333333333333
9000 0.333333333333
10000 0.19428929963
11000 0.379234967825
12000 0.4
13000 0.322947782393
14000 0.333333333333
15000 0.333333333333
16000 0.307692307692
17000 0.307692307692
18000 0.243361941854
19000 0.166666666667
20000 0.166666666667
21000 0.535863438682
22000 0.154761904762
23000 0.154761904762
24000 0.154761904762
25000 0.154761904762
26000 0.111111111111
27000 0.0909090909091
28000 0.1
29000 0.1
30000 0.105263157895
31000 0.191780821918
32000 0.191780821918
33000 0.16
34000 0.175459819447
35000 0.181133956307
36000 0.214285714286
37000 0.485987424026
38000 0.277777777778
39000 0.277777777778
40000 0.277777777778
41000 0.479185198831
42000 0.227415859959
43000 0.232558139535
44000 0.232558139535
45000 0.232558139535
46000 0.238095238095
47000 0.238095238095
48000 0.282608695652
49000 0.282608695652
50000 0.282608695652
51000 0.282608695652
52000 0.282608695652
53000 0.2
54000 0.222222222222
55000 0.368421052632
56000 0.363636363636
57000 0.153846153846
58000 0.15
59000 0.3
60000 0.3
61000 0.3
62000 0.3
63000 0.3
64000 0.270833333333
65000 0.0537635068946
66000 0.0470366538828
67000 0.0409570493087
68000 0.0354355650479
69000 0.0
70000 0.0
71000 0.0
72000 0.126984126984
73000 0.0799946781983
74000 0.130434782609
75000 0.221567623086
76000 0.318584070796
77000 0.26
78000 0.166666666667
79000 0.172303866379
