x y
0 0
1000 26.8085106383
2000 19.6917679911
3000 24.2805755396
4000 18.6783178591
5000 18.6783178591
6000 24.2805755396
7000 24.2805755396
8000 18.3742911153
9000 18.3742911153
10000 18.3742911153
11000 14.5125824579
12000 19.2857142857
13000 19.5197521301
14000 19.5197521301
15000 20.3901825047
16000 20.6451612903
17000 20.6451612903
18000 20.6451612903
19000 20.3901825047
20000 22.5846925972
21000 22.3872894213
22000 21.9277998494
23000 23.1759656652
24000 26.3951804978
25000 28.2496307238
26000 28.2496307238
27000 28.2496307238
28000 28.2496307238
29000 28.2496307238
30000 18.5346534653
31000 18.5346534653
32000 5.82335813653
33000 6.82464454976
34000 6.82464454976
35000 6.82464454976
36000 8.5308056872
37000 8.5308056872
38000 8.5308056872
39000 6.82464454976
40000 0
41000 0
42000 0
43000 0
44000 0
45000 12.8266033254
46000 12.8266033254
47000 12.8266033254
48000 12.8266033254
49000 12.8266033254
50000 8.7476635514
51000 8.7476635514
52000 8.7476635514
53000 8.7476635514
54000 8.7476635514
55000 5.82335813653
56000 6.82464454976
57000 6.82464454976
58000 6.82464454976
59000 6.82464454976
60000 6.82464454976
61000 6.82464454976
62000 6.82464454976
63000 6.82464454976
64000 6.82464454976
65000 5.82335813653
66000 5.82335813653
67000 5.82335813653
68000 0
69000 0
70000 0
71000 0
72000 0
73000 0
74000 0
75000 0
76000 0
77000 0
78000 0
79000 5.82335813653
