x y
0 0
1000 0.1
2000 0.0625
3000 0.0787888514659
4000 0.122850661626
5000 0.116279069767
6000 0.166666666667
7000 0.166666666667
8000 0.166666666667
9000 0.166666666667
10000 0.166666666667
11000 0.166666666667
12000 0.160714285714
13000 0.160714285714
14000 0.133333333333
15000 0.133333333333
16000 0.133333333333
17000 0.133333333333
18000 0.133333333333
19000 0.3
20000 0.25
21000 0.176470588235
22000 0.16618630788
23000 0.162706750796
24000 0.193256397527
25000 0.196638268616
26000 0.222222222222
27000 0.222222222222
28000 0.25
29000 0.333333333333
30000 0.333333333333
31000 0.279213918251
32000 0.333333333333
33000 0.201342281879
34000 0.201342281879
35000 0.2
36000 0.211267605634
37000 0.165048543689
38000 0.165048543689
39000 0.20979020979
40000 0.208333333333
41000 0.164658634538
42000 0.197368421053
43000 0.164658634538
44000 0.164658634538
45000 0.164658634538
46000 0.165048543689
47000 0.164658634538
48000 0.164658634538
49000 0.164658634538
50000 0.208333333333
51000 0.158974358974
52000 0.158974358974
53000 0.157051282051
54000 0.161315629134
55000 0.164810930117
56000 0.165299847055
57000 0.176470588235
58000 0.176470588235
59000 0.176470588235
60000 0.157051282051
61000 0.157051282051
62000 0.157849934561
63000 0.157051282051
64000 0.157767933413
65000 0.157920317034
66000 0.158451088579
67000 0.158310937467
68000 0.173333333333
69000 0.138211382114
70000 0.138211382114
71000 0.135826771654
72000 0.135826771654
73000 0.130968286972
74000 0.132742824911
75000 0.135826771654
76000 0.135826771654
77000 0.198675496689
78000 0.198675496689
79000 0.198675496689
